,tittle,hash,chapter,kitsu_id
2419,[PuyaSubs!] One Piece - 978 [ESP-ENG][1080p][641EC274].mkv,6150d7ecc3cb48f0f2d16c4f1fc9baf2a6935c68,978,12
2420,[PuyaSubs!] Digimon Adventure (2020) - 52 [ESP-ENG][720p][38170B7C].mkv,7cd094dcdbf89033ccb0d13c77ae14281ab9a5d3,52,null
2421,[PuyaSubs!] Digimon Adventure (2020) - 52 [ESP-ENG][1080p][D00B6EC2].mkv,4fcfb1a8ff5e7de6802f81a55e60649ab05cf0c3,52,null
2422,[PuyaSubs!] Tropical-Rouge! Precure - 16 [ESP-ENG][720p][388E8870].mkv,0dd244531a6fc1e8863444cb53f8492f976a5ab2,16,43821
2423,[PuyaSubs!] Tropical-Rouge! Precure - 16 [ESP-ENG][1080p][416E4A3E].mkv,586fe7cd908c2e5ec660c0b3d58bf5675307c511,16,43821
2424,[PuyaSubs!] Slime Taoshite 300-nen - Shiranai Uchi ni Level Max ni Nattemashita - 10 [ESP-ENG][720p][3E3A4E46].mkv,2041b98d847168cc288e09321e384aef50d889a0,10,42628
2425,[PuyaSubs!] Slime Taoshite 300-nen - Shiranai Uchi ni Level Max ni Nattemashita - 10 [ESP-ENG][1080p][B6A52713].mkv,7be88a4d71d613e951d16aef62b1746d17943a4d,10,42628
2426,[PuyaSubs!] Tokyo Revengers - 10 [ESP-ENG][720p][670D07B5].mkv,1dcabbed304cc218fc780364d75188a0489eabaf,10,43321
2427,[PuyaSubs!] Tokyo Revengers - 10 [ESP-ENG][1080p][215AC389].mkv,145580e3d89c375f49360ecf35c98ca66fa7328a,10,43321
2428,[PuyaSubs!] 86 - Eighty Six - 10 [ESP-ENG][720p][2F06A493].mkv,9127f905b4a3fcdc860f1758d9471cfb2a8d79f7,10,null
2429,[PuyaSubs!] 86 - Eighty Six - 10 [ESP-ENG][1080p][9723E9B9].mkv,b4426c8d08005e5f8462a18ac4868c756ab70e18,10,null
2430,[PuyaSubs!] Ijiranaide - Nagatoro-san - 10 [ESP-ENG][720p][72F7D3EE].mkv,5c9c899bdb722e955327828ff23713a40f67c8de,10,43271
2431,[PuyaSubs!] Ijiranaide - Nagatoro-san - 10 [ESP-ENG][1080p][AE3E2FE5].mkv,471693f2b648e13d46277420d96a24ced54bb17e,10,43271
2432,[PuyaSubs!] Mairimashita! Iruma-kun 2nd Season - 09 [ESP-ENG][720p][6482491E].mkv,bfa567ff6fed93784fb4a2023e94a08721ef959b,9,43047
2433,[PuyaSubs!] Mairimashita! Iruma-kun 2nd Season - 09 [ESP-ENG][1080p][35691846].mkv,89f8630b7499dd6bf2672a6262db80ece945c0df,9,43047
2434,[PuyaSubs!] Boku no Hero Academia 5th Season - 100 [ESP-ENG][720p][466BEA8].mkv,2bb5c303011f57ef8630cffc3d8fb2b5f897ab5b,100,null
2435,[PuyaSubs!] Boku no Hero Academia 5th Season - 100 [ESP-ENG][1080p][19008D3A].mkv,61d781ff3ed6c186ffc1dc20bb18e5501a42f1b4,100,null
2436,[PuyaSubs!] Dragon Quest - Dai no Daibouken (2020) - 36 [ESP-ENG][720p][A273EFC8].mkv,78bfcff7ae0c58bab58b21ec81c332281ed2bd5f,36,42900
2437,[PuyaSubs!] Dragon Quest - Dai no Daibouken (2020) - 36 [ESP-ENG][1080p][86B13C07].mkv,d07e059fbbb5d4c574a9330a8aa626608b257f8d,36,42900
2438,[PuyaSubs!] Cardfight!! Vanguard: overDress - 10 [ESP-ENG][720p][E21ADCC6].mkv,117bf4d62e498053e809777948b230e9b0c219ae,10,44181
2439,[PuyaSubs!] Cardfight!! Vanguard: overDress - 10 [ESP-ENG][1080p][AA8CF222].mkv,f81f0c0c530beb345030fa246c06897a225b34f7,10,44181
2440,[PuyaSubs!] Mashiro no Oto - 11 [ESP-ENG][720p][8FF4FC52].mkv,23c7f48d74aa6e9c4dfdbe0294cf9a388e2d9d9c,11,44106
2441,[PuyaSubs!] Mashiro no Oto - 11 [ESP-ENG][1080p][42FA27A7].mkv,8ebfee14dd983cfb064dde1c4147b124cc18a095,11,44106
2442,[PuyaSubs!] Kumo Desu ga - Nani ka - 22 [ESP-ENG][720p][96C7CEBA].mkv,cd5737ee105b05a4e9079de6484a163bf7ddaeb7,22,null
2443,[PuyaSubs!] Kumo Desu ga - Nani ka - 22 [ESP-ENG][1080p][67668C5E].mkv,807ce0197508c3629227d6df411b033f80634d4c,22,null
2444,[PuyaSubs!] Isekai Maou to Shoukan Shoujo no Dorei Majutsu S2 - 10 [ESP-ENG][720p][1130AACE].mkv,0090c237c07ae67efd2b425e856f8b29680c196a,10,null
2445,[PuyaSubs!] Isekai Maou to Shoukan Shoujo no Dorei Majutsu S2 - 10 [ESP-ENG][1080p][991F072F].mkv,8c5e8ca70f6f9098ea1b22b943a0796f768cd7ae,10,null
2446,[PuyaSubs!] Bakuten!! - 10 [ESP-ENG][720p][DCD207D4].mkv,cd43ef815f0579fb4345ec4338e1027a67b8f0da,10,44123
2447,[PuyaSubs!] Bakuten!! - 10 [ESP-ENG][1080p][F389BC51].mkv,00bdecbbdbab893a1bf15115b35581c8d75f3974,10,44123
2448,[PuyaSubs!] Zombieland Saga - Revenge - 10 [ESP-ENG][720p][A6E82A19].mkv,a2a0f155e2d0e5a4968bd5fc3b2f386aeca9c62c,10,42467
2449,[PuyaSubs!] Zombieland Saga - Revenge - 10 [ESP-ENG][1080p][185DB3A9].mkv,9375d557783b2415666cb2ee4fdd036480e1b8f4,10,42467
2450,[PuyaSubs!] Fairy Ranmaru - Anata no Kokoro Otasuke Shimasu - 10 [ESP-ENG][720p][A0EEBF27].mkv,fdfa6d8e88e5feae2a60e7ca6ea1892cecaec621,10,44180
2451,[PuyaSubs!] Fairy Ranmaru - Anata no Kokoro Otasuke Shimasu - 10 [ESP-ENG][1080p][4ED691B2].mkv,6d5e1e956f9c7c0b41517cc1ffe5a39096f55186,10,44180
2452,[PuyaSubs!] SD Gundam World Heroes - 10 [ESP-ENG][720p][4BE2BEF5].mkv,5f34843e0798317eb7cbfc214389f347606d532e,10,46405
2453,[PuyaSubs!] SD Gundam World Heroes - 10 [ESP-ENG][1080p][41A9E5A9].mkv,5956fb456aa2c1a3b6a822a5c0c44da219dc53d9,10,46405
2454,[PuyaSubs!] Cestvs - The Roman Fighter - 09 [ESP-ENG][720p][9F3607F9].mkv,5c3f5357799ecc432036f83fba859921472395d1,9,44179
2455,[PuyaSubs!] Cestvs - The Roman Fighter - 09 [ESP-ENG][1080p][F438E2B4].mkv,d481bf6d0c3d30ae7fb8f26891053cb0d5fb8ffc,9,44179
2456,[PuyaSubs!] Osananajimi ga Zettai ni Makenai Love Comedy - 09 [ESP-ENG][720p][38BCE70D].mkv,3b5fdd66b080f7c205de5ad44dc676837196533e,9,43966
2457,[PuyaSubs!] Osananajimi ga Zettai ni Makenai Love Comedy - 09 [ESP-ENG][1080p][FFBA264E].mkv,0ef344e436dff1e3b100d652ba78958f63b41cca,9,43966
2458,[PuyaSubs!] Kobayashi-san Chi no Maid Dragon - Minidora - 10 [ESP-ENG][720p][DDB48E32].mkv,a3429666c94d9a4c878dcb5b5d80cca1f69a5a64,10,null
2459,[PuyaSubs!] Kobayashi-san Chi no Maid Dragon - Minidora - 10 [ESP-ENG][1080p][F2A15C00].mkv,02c335abe5f0cb36c14105315eee7d87d51bede2,10,null
2460,[PuyaSubs!] Yakunara Mug Cup mo - 101 [ESP-ENG][720p][B82C4C78].mkv,8776ed86a2b53d613e3fcfaff63261ad3a71008f,101,43875
2461,[PuyaSubs!] Yakunara Mug Cup mo - 101 [ESP-ENG][1080p][4FE6B3C0].mkv,9fe5496f0e4ef1c085551d4b83e7d1962a5989bb,101,43875
2462,[PuyaSubs!] Jouran - The Princess of Snow and Blood - 11 [ESP-ENG][720p][FDC79D7E].mkv,6ad9e0c0b1e3e1682bbc2134738bb24fc0749313,11,44091
2463,[PuyaSubs!] Jouran - The Princess of Snow and Blood - 11 [ESP-ENG][1080p][3A00DA0E].mkv,4d67f358f167e137215256607c9a90b2885e34d1,11,44091
2464,[PuyaSubs!] Tensura Nikki - Tensei shitara Slime Datta Ken - 10 [ESP-ENG][720p][D9B468C2].mkv,3a374d5dde48e4e2202b269c2154dcb088146a64,10,null
2465,[PuyaSubs!] Tensura Nikki - Tensei shitara Slime Datta Ken - 10 [ESP-ENG][1080p][5EAE300B].mkv,77d9168357aedcd725deafbfbe1ec6d969929825,10,null
2466,[PuyaSubs!] Hige wo Soru - Soshite Joshikousei wo Hirou - 10 [ESP-ENG][720p][791523FC].mkv,fcdb1ed583955261507081f2ba23a86b876589bf,10,null
2467,[PuyaSubs!] Hige wo Soru - Soshite Joshikousei wo Hirou - 10 [ESP-ENG][1080p][FD91E0BC].mkv,785aff788b2ef4c21f4dc25d0a8d33a81aefa136,10,null
2468,[PuyaSubs!] Odd Taxi - 10 [ESP-ENG][720p][D14751FA].mkv,9992b9a58174c8c19fcaa703435fd0df692b7ae7,10,43932
2469,[PuyaSubs!] Odd Taxi - 10 [ESP-ENG][1080p][8BFCECA8].mkv,b86a7ad45ca272c3ebb1a98c8c643edf93dbf7ad,10,43932
2470,[PuyaSubs!] Fumetsu no Anata e - 09 [ESP-ENG][720p][29887C9].mkv,2509a476e777b23646b19c9328beffdf0d16d36a,9,43211
2471,[PuyaSubs!] Fumetsu no Anata e - 09 [ESP-ENG][1080p][74C17FF6].mkv,eb95d42065f0fd366adbb36cce57f9f3f0e442a9,9,43211
2472,[PuyaSubs!] Itazuraguma no Gloomy - 09 [ESP-ENG][720p][D3374305].mkv,d985283845a92dbc8809fe469f7565c6e4e9ea90,9,44213
2473,[PuyaSubs!] Itazuraguma no Gloomy - 09 [ESP-ENG][1080p][79F4DD7C].mkv,bcb3c24f0526d9400b64ebebabf4df455a63e6b2,9,44213
2474,[PuyaSubs!] Koi to Yobu ni wa Kimochi Warui - 11 [ESP-ENG][720p][F66C41C9].mkv,deb106343edc35d6938aed58cdaedeae2d3363a3,11,43831
2475,[PuyaSubs!] Yakunara Mug Cup mo - 121 [ESP-ENG][1080p][EADA7838].mkv,ccce27882fb63d4c3c2a94a2f2e921fe9768e170,121,43875
2476,[PuyaSubs!] Tensura Nikki - Tensei shitara Slime Datta Ken - 12 [ESP-ENG][720p][34936673].mkv,8586dc0234b48ce82575bad81f2b5d42face3d31,12,null
2477,[PuyaSubs!] Tensura Nikki - Tensei shitara Slime Datta Ken - 12 [ESP-ENG][1080p][6559A82E].mkv,82c1ff2fae1446bc13bc4bd392ffc5e871ed0e86,12,null
2478,[PuyaSubs!] Odd Taxi - 12 [ESP-ENG][720p][714F42FD].mkv,d3284891ee0318df5dc9e9aef719c337b30a98de,12,43932
2479,[PuyaSubs!] Odd Taxi - 12 [ESP-ENG][1080p][CFA52C1B].mkv,af4a0912985996a78473dee0de41ef540ed3a31c,12,43932
2480,[PuyaSubs!] Fumetsu no Anata e - 11 [ESP-ENG][720p][97AC1572].mkv,912b65111b7f4f1bbb5440f3f403b336d5484b08,11,43211
2481,[PuyaSubs!] Fumetsu no Anata e - 11 [ESP-ENG][1080p][256231DD].mkv,bd68b84062cb56858901f8b21726d8703a4ef064,11,43211
2482,[PuyaSubs!] IDOLiSH7: Third Beat! - 01 [ESP-ENG][720p][6B621E7F].mkv,62e575b8dfb7b6b97f77e2513086b4b1a391145d,1,null
2483,[PuyaSubs!] IDOLiSH7: Third Beat! - 01 [ESP-ENG][1080p][D5A471AA].mkv,4a5acbd397c4c9a8fb946714dbb4e5f29bc046cd,1,null
2484,[PuyaSubs!] Itazuraguma no Gloomy - 11 [ESP-ENG][720p][A3D1CE5D].mkv,ac416116d2ebde7ef4e92731d8bb5bb22920f0a6,11,44213
2485,[PuyaSubs!] Itazuraguma no Gloomy - 11 [ESP-ENG][1080p][AB88BC18].mkv,dea17f7dcb1542d8baf0b8a19f1a51e25562b82f,11,44213
2486,[PuyaSubs!] Yakunara Mug Cup mo - 12 [ESP-ENG][720p][89689435].mkv,ade3c3831498289898a4ccff02d46f7d349953e4,12,43875
2487,[PuyaSubs!] Yakunara Mug Cup mo - 12 [ESP-ENG][1080p][245FBAEE].mkv,3f1d365c4cdd484b26e26ad9601d67db30c7df6f,12,43875
2488,[PuyaSubs!] Hige wo Soru - Soshite Joshikousei wo Hirou - 12 [ESP-ENG][720p][2D9372FC].mkv,3912950a4a99069caf9cb1a6f75d636332c2f21c,12,null
2489,[PuyaSubs!] Hige wo Soru - Soshite Joshikousei wo Hirou - 12 [ESP-ENG][1080p][5622BFA5].mkv,00309de90b853af9c85726ce46a15257ab6d8b50,12,null
2490,[PuyaSubs!] Seven Knights Revolution - Eiyuu no Keishousha - 12 [ESP-ENG][720p][2A71B51B].mkv,7df589952413974a98f8dba64e0902536c49f77e,12,44064
2491,[PuyaSubs!] Seven Knights Revolution - Eiyuu no Keishousha - 12 [ESP-ENG][1080p][1D90A83A].mkv,c55e8f2ebf3ca2eb9b48b68bcecfc8274a36d0cf,12,44064
2492,[PuyaSubs!] Sayonara Watashi no Cramer - 12 [ESP-ENG][720p][52F94565].mkv,62baef9a8b3ff8a138bc10c723c3a1660ea78ae6,12,43830
2493,[PuyaSubs!] Sayonara Watashi no Cramer - 12 [ESP-ENG][1080p][4BBA541E].mkv,680cce970ff04a33b999a5de86d3792cec14b480,12,43830
2494,[PuyaSubs!] Boruto - Naruto Next Generations - 204 [ESP-ENG][720p][8ADB53D4].mkv,0f7c3cd32b2efecb2baece3edf85b2c04a0382b5,204,13051
2495,[PuyaSubs!] Boruto - Naruto Next Generations - 204 [ESP-ENG][1080p][E3AA9714].mkv,34b23ea505b3d6c6c404e7bb46b68dd03c330fb4,204,13051
2496,[PuyaSubs!] One Piece - 979 [ESP-ENG][720p][C28D3163].mkv,7f7f798391af3c6870565630dca327b7273f87af,979,12
2497,[PuyaSubs!] One Piece - 979 [ESP-ENG][1080p][8EFBC936].mkv,7bdb05c785f0e8583c2d1d2a10ead5f4915ece17,979,12
2498,[PuyaSubs!] Tropical-Rouge! Precure - 17 [ESP-ENG][720p][BF604C03].mkv,96006ece7e86fbd54a1c0a33c99734348ca2dc7b,17,43821
2499,[PuyaSubs!] Tropical-Rouge! Precure - 17 [ESP-ENG][1080p][E1E1ED61].mkv,9fdd33ad079e6f3fd88f253b4bdd5effde8e5e38,17,43821
2500,[PuyaSubs!] Digimon Adventure (2020) - 53 [ESP-ENG][720p][D9B325BF].mkv,98e2c8fa32245872afc0c4f1eaf99fc0ec6b8dbd,53,null
2501,[PuyaSubs!] Digimon Adventure (2020) - 53 [ESP-ENG][1080p][E25467F0].mkv,a9347f35b1c6434c4c9f19679643fab8ff895d73,53,null
2502,[PuyaSubs!] Tokyo Revengers - 11 [ESP-ENG][720p][6E8AA07D].mkv,0583cab45873069f02a5a01709f4d5fb426388c2,11,43321
2503,[PuyaSubs!] Tokyo Revengers - 11 [ESP-ENG][1080p][46CC5FAA].mkv,2c384dced3af7abab7671363a3344317fdbf3c2a,11,43321
2504,[PuyaSubs!] 86 - Eighty Six - 11 [ESP-ENG][720p][3A345AB3].mkv,f2a5c5c87725ed72ff5b67f055b8796b43e5ab7b,11,null
2505,[PuyaSubs!] 86 - Eighty Six - 11 [ESP-ENG][1080p][A60C6D46].mkv,2543d96a3c4b19ba2365110c1864a26bf8752de1,11,null
2506,[PuyaSubs!] Ijiranaide - Nagatoro-san - 11 [ESP-ENG][720p][108ACC41].mkv,9faae1ac8b3c61d93da05f1a18caf11f430e0f44,11,43271
2507,[PuyaSubs!] Ijiranaide - Nagatoro-san - 11 [ESP-ENG][1080p][7BA1148D].mkv,7ce814ccd8260ddbd5912c9a1564f269f5b56270,11,43271
2508,[PuyaSubs!] Youjo Senki - Operation Desert Pasta - 360 [ESP-ENG][720p][429C3054].mkv,68b8b8f669acf1efae6fcb5e5171f16e65b62c0d,360,null
2509,[PuyaSubs!] Youjo Senki - Operation Desert Pasta - 360 [ESP-ENG][1080p][735D2C44].mkv,08b59b188c656ef6cf424bea90ce4679ce9b1352,360,null
2510,[PuyaSubs!] Slime Taoshite 300-nen - Shiranai Uchi ni Level Max ni Nattemashita - 11 [ESP-ENG][720p][50D43C7].mkv,1e686d340713609907115c684bf594bd43fab944,11,42628
2511,[PuyaSubs!] Slime Taoshite 300-nen - Shiranai Uchi ni Level Max ni Nattemashita - 11 [ESP-ENG][1080p][72E5E8F2].mkv,329ab673534cfdc232658617de201739fb6f9c8c,11,42628
2512,[PuyaSubs!] Mairimashita! Iruma-kun 2nd Season - 10 [ESP-ENG][720p][A5C73ECD].mkv,7f34857754deb7fd273dd2e421cd21dd4e9c2a30,10,43047
2513,[PuyaSubs!] Mairimashita! Iruma-kun 2nd Season - 10 [ESP-ENG][1080p][4A8AD9B9].mkv,7ec561ab90810168cc59aa80bac761e609ccc8bd,10,43047
2514,[PuyaSubs!] Boku no Hero Academia 5th Season - 101 [ESP-ENG][720p][97A04971].mkv,8874ee3d127b7fa039798e9893c299635a0186d3,101,null
2515,[PuyaSubs!] Boku no Hero Academia 5th Season - 101 [ESP-ENG][1080p][B12322FC].mkv,415793648e7c1769940e5648c0e84d12ee2f11f2,101,null
2516,[PuyaSubs!] Dragon Quest - Dai no Daibouken (2020) - 37 [ESP-ENG][720p][959269CB].mkv,1a908195ed4ed759a216f4bc8f5140fadd4835f4,37,42900
2517,[PuyaSubs!] Dragon Quest - Dai no Daibouken (2020) - 37 [ESP-ENG][1080p][10166644].mkv,8bedd01059d6be66219581cadc2502c736271883,37,42900
2518,[PuyaSubs!] Cardfight!! Vanguard: overDress - 11 [ESP-ENG][720p][E5D5ABFA].mkv,aa88560c61f985bf19d87a9070a5457b809568bf,11,44181
2519,[PuyaSubs!] Cardfight!! Vanguard: overDress - 11 [ESP-ENG][1080p][12494515].mkv,19307c0932848d079d46a3944782875b2dcf6a45,11,44181
2520,[PuyaSubs!] Mashiro no Oto - 12 [ESP-ENG][720p][A5A7BC92].mkv,3c76e3b243891c3321f81e880599c6347192ba8a,12,44106
2521,[PuyaSubs!] Mashiro no Oto - 12 [ESP-ENG][1080p][1D006E19].mkv,100101bf000c982731b13fd253c933ae00e59ff2,12,44106
2522,[PuyaSubs!] Shakunetsu Kabaddi - 12 [ESP-ENG][720p][ABC0A84C].mkv,b57bab2fc99fc64e011aa614643d4a16f08b2788,12,43309
2523,[PuyaSubs!] Shakunetsu Kabaddi - 12 [ESP-ENG][1080p][AD6E2AF1].mkv,b57949b092fa7ad4ea5ab1ffda9be58962152741,12,43309
2524,[PuyaSubs!] Kumo Desu ga - Nani ka - 23 [ESP-ENG][720p][A07752BE].mkv,69db0f766cc2b8424a2cec76e9b9950ed0c27e9a,23,null
2525,[PuyaSubs!] Kumo Desu ga - Nani ka - 23 [ESP-ENG][1080p][D58F5888].mkv,30f92d8a010fb760b5a090582f75ca1a2ef0eea5,23,null
2526,[PuyaSubs!] Bakuten!! - 11 [ESP-ENG][720p][8EB1D3C1].mkv,f5571bfe45a9ad519b4189cd9ed55d66f06a9968,11,44123
2527,[PuyaSubs!] Bakuten!! - 11 [ESP-ENG][1080p][ECA4B8BD].mkv,71607c0ad6bc1f3bae61f09f7b2c3157b3f77c0e,11,44123
2528,[PuyaSubs!] Zombieland Saga - Revenge - 11 [ESP-ENG][720p][2D63628B].mkv,9b94e5df95b401bf5a31e20b0c9bfb904b515cc3,11,42467
2529,[PuyaSubs!] Zombieland Saga - Revenge - 11 [ESP-ENG][1080p][76F41D23].mkv,5b480329c06a6b750cd99fb657fb740c57d63516,11,42467
2530,[PuyaSubs!] Fairy Ranmaru - Anata no Kokoro Otasuke Shimasu - 11 [ESP-ENG][720p][9E4FE98C].mkv,9c41cb959ffe14d8e272b272d9eca3c888d78391,11,44180
2531,[PuyaSubs!] Fairy Ranmaru - Anata no Kokoro Otasuke Shimasu - 11 [ESP-ENG][1080p][541326FB].mkv,5274fedc46e6b3c71ba5829485c50e0b40a68c8b,11,44180
2532,[PuyaSubs!] SD Gundam World Heroes - 11 [ESP-ENG][720p][2249F46C].mkv,cf059cd55781eaba3414c9c03e6dd7bd791087f4,11,46405
2533,[PuyaSubs!] SD Gundam World Heroes - 11 [ESP-ENG][1080p][F95267B0].mkv,91f18c242029cee6f1b76c90d1443b3f91453722,11,46405
2534,[PuyaSubs!] Cestvs - The Roman Fighter - 10 [ESP-ENG][720p][A89D461].mkv,2f498489dd9f56510dfc08eb1ea6fba57524ab0b,10,44179
2535,[PuyaSubs!] Cestvs - The Roman Fighter - 10 [ESP-ENG][1080p][5BC172DD].mkv,8667310ed5a6508cace3e60a079ffb64d1705559,10,44179
2536,[PuyaSubs!] Osananajimi ga Zettai ni Makenai Love Comedy - 10 [ESP-ENG][720p][8AA34EA5].mkv,22512354595899c7abf6b199d7e37a6dfd71eff0,10,43966
2537,[PuyaSubs!] Osananajimi ga Zettai ni Makenai Love Comedy - 10 [ESP-ENG][1080p][83E87FE8].mkv,203de12c0b74096ee129deeab56edd2dfb273e65,10,43966
2538,[PuyaSubs!] Kobayashi-san Chi no Maid Dragon - Minidora - 11 [ESP-ENG][720p][F20B9A01].mkv,53e0b49fc158380ca3ab54afbde99296dd952e90,11,null
2539,[PuyaSubs!] Kobayashi-san Chi no Maid Dragon - Minidora - 11 [ESP-ENG][1080p][A8B0C2C6].mkv,5f11c7858f8adf2fcbd7ccf9fc66a920c79ef5bc,11,null
2540,[PuyaSubs!] Jouran - The Princess of Snow and Blood - 12 [ESP-ENG][720p][73A93D31].mkv,329e6dcc9ad0b92e6f022e2900145e535952308b,12,44091
2541,[PuyaSubs!] Jouran - The Princess of Snow and Blood - 12 [ESP-ENG][1080p][810A37EF].mkv,ab69db562cc4c0db36152b3c4c2ea53f987a5e5e,12,44091
2542,[PuyaSubs!] Yakunara Mug Cup mo - 11.1 [ESP-ENG][720p][6F6056BC].mkv,4fca992fa8b10a568615b1d869f3f6f6046d7e20,11.1,43875
2543,[PuyaSubs!] Yakunara Mug Cup mo - 11.1 [ESP-ENG][1080p][390B70D7].mkv,e4702ab1d3d2039ec07e6b896d301d4393f1c29e,11.1,43875
2544,[PuyaSubs!] Sayonara Watashi no Cramer Movie - First Touch - 360 [ESP-ENG][720p][78F465E3].mkv,efaf8b8e8b9834a1bd48a942754ea25c6deedfa8,360,44339
2545,[PuyaSubs!] Sayonara Watashi no Cramer Movie - First Touch - 360 [ESP-ENG][1080p][68982084].mkv,e70f87b1dd35580edbdc28a0f26b21b7a0abf8df,360,44339
2546,[PuyaSubs!] Tensura Nikki - Tensei shitara Slime Datta Ken - 11 [ESP-ENG][720p][7ACD6999].mkv,3db21b7ead2697d65de94337e326d21cb8739dba,11,null
2547,[PuyaSubs!] Tensura Nikki - Tensei shitara Slime Datta Ken - 11 [ESP-ENG][1080p][1F6C83E4].mkv,883cfe39d585911da29fc366ea330d8423860aec,11,null
2548,[PuyaSubs!] Yakunara Mug Cup mo - 11 [ESP-ENG][720p][DB7CA285].mkv,c55005b852b495a25af276e2511d4d323ac4ac3a,11,43875
2549,[PuyaSubs!] Yakunara Mug Cup mo - 11 [ESP-ENG][1080p][607F5797].mkv,9c9d84710a1b45033b4b9aadfbe96841b6677b6f,11,43875
2550,[PuyaSubs!] Tensura Nikki - Tensei shitara Slime Datta Ken [ESP-ENG][1080p][Batch],9c50b349541f2b93c238caad13269fc1f29825e4,null,null
2551,[PuyaSubs!] Tensura Nikki - Tensei shitara Slime Datta Ken [ESP-ENG][720p][Batch],5472cd24622ff6dcc2ada5be668fdab825cd8849,null,null
2552,[PuyaSubs!] Yakunara Mug Cup mo [ESP-ENG][1080p][Batch],1c10adf4cbdcf0463ccca6435e8d8c2982adf5db,null,null
2553,[PuyaSubs!] Yakunara Mug Cup mo [ESP-ENG][720p][Batch],034c700bbf58ab5998dfcf8ee705d81ac9d7941c,null,null
2554,[PuyaSubs!] Zombieland Saga - Revenge [ESP-ENG][1080p][Batch],78b2d620e4d02bfe849f8c9da950e96fd5b4fdc1,null,41459
2555,[PuyaSubs!] Zombieland Saga - Revenge [ESP-ENG][720p][Batch],07ab078a67cffa256f2fa39414b51f5428d79b04,null,41459
2556,[PuyaSubs!] Tokyo Revengers - 13 [ESP-ENG][720p][EB2AA387].mkv,33b4e7fb229c07aee77601b1be875c56fe59ed27,13,43321
2557,[PuyaSubs!] Tokyo Revengers - 13 [ESP-ENG][1080p][EC0C7C7C].mkv,b3e50d6dfda0157b12908a0b6c9a3c3f7c89d91b,13,43321
2558,[PuyaSubs!] Bokutachi no Remake - 01 [ESP-ENG][720p][74D959BF].mkv,70ac56161b0aaf821e31caf261ecc0ed8daff869,1,42924
2559,[PuyaSubs!] Bokutachi no Remake - 01 [ESP-ENG][1080p][41AB4368].mkv,d96e01b0bf3537e3051935c68c0bb38d241ab7cf,1,42924
2560,[PuyaSubs!] Kumo Desu ga - Nani ka - 24 [ESP-ENG][720p][64AC3CDC].mkv,77b2e87b6fd129433fe885bd754b4b2031677f4a,24,null
2561,[PuyaSubs!] Kumo Desu ga - Nani ka - 24 [ESP-ENG][1080p][1F894572].mkv,58607e4e6add25fd525aa53f079db50558503c31,24,null
2562,[PuyaSubs!] Mairimashita! Iruma-kun 2nd Season - 12 [ESP-ENG][720p][A3C211E5].mkv,de41521ff8a23da09eaf34347ce4db683cb2bb04,12,43047
2563,[PuyaSubs!] Mairimashita! Iruma-kun 2nd Season - 12 [ESP-ENG][1080p][D83EA183].mkv,6f8a19dc418b94db010e2c020e3a723ab8b1c3b5,12,43047
2564,[PuyaSubs!] Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta - X - 01 [ESP-ENG][720p][FD9EE5EC].mkv,82335b4081ef74708b212e567493b4468971ceb7,1,null
2565,[PuyaSubs!] Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta - X - 01 [ESP-ENG][1080p][656BE325].mkv,2e056939ab78c9123028a999e5cf44b9a7066403,1,null
2566,[PuyaSubs!] Kanojo mo Kanojo - 01 [ESP-ENG][720p][FE80DB6D].mkv,7a0b5ba635bca73ae2200011c00bcd3a250ae5b9,1,44165
2567,[PuyaSubs!] Kanojo mo Kanojo - 01 [ESP-ENG][1080p][745045F6].mkv,50da60a02c88f874fff3a9cd3c3be3dcec835590,1,44165
2568,[PuyaSubs!] Kobayashi-san Chi no Maid Dragon - Minidora - 13 [ESP-ENG][720p][D7150A52].mkv,4725a4c28454a02a36ab55521e68be593a1d7e75,13,null
2569,[PuyaSubs!] Kobayashi-san Chi no Maid Dragon - Minidora - 13 [ESP-ENG][1080p][8A2FE01B].mkv,e264124e3dedd02d6d76cd44c98e679f582f10ac,13,null
2570,[PuyaSubs!] Peach Boy Riverside - 01 [ESP-ENG][720p][3375AC6A].mkv,2b541444058dbf99ef499aa2c8baaf598cfeab67,1,43870
2571,[PuyaSubs!] Peach Boy Riverside - 01 [ESP-ENG][1080p][88A8F317].mkv,fe3221ecfad80bffd2449b98a4b1a021a9f7c635,1,43870
2572,[PuyaSubs!] SD Gundam World Heroes - 13 [ESP-ENG][720p][8929AEF0].mkv,c73b820c0f87e89901dfebdb7d9d29a62347975e,13,46405
2573,[PuyaSubs!] SD Gundam World Heroes - 13 [ESP-ENG][1080p][F8822F20].mkv,e37c3aed3049a2fec45c5dd9c6bb2521e57e2403,13,46405
2574,[PuyaSubs!] Osananajimi ga Zettai ni Makenai Love Comedy - 12 [ESP-ENG][720p][903E30B].mkv,e6572be65a869adf78c93f8ed92f5bf836a05b2b,12,43966
2575,[PuyaSubs!] Osananajimi ga Zettai ni Makenai Love Comedy - 12 [ESP-ENG][1080p][8F3689E4].mkv,79248bbd1f57f31f7f73b9c3d1f38c31c5756061,12,43966
